lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Acipenser_fulvescens,Coregonus_spp,Notropis_spp,Rhinichthys_obtusus,Pimephales_promelas,Ictiobus_cyprinellus,Percopsis_omiscomaycus,Percina_maculata,Noturus_flavus,Phoxinus_eos,Osmerus_mordax,Pomoxis_annularis,Phoxinus_neogaeus,Margariscus_margarita,Carassius_auratus,Hybognathus_hankinsoni,Alosa_spp,Ameiurus_spp,Luxilus_spp,Lepisosteus_spp,Cottus_spp,Oncorhynchus_spp,Salmo_spp,Ctenopharyngodon_spp,Sander_spp,Esox_spp,Ichthyomyzon_spp,Moxostoma_spp,Coregonus_pidschian,Noturus_miurus
Mullett Lake,benthic,MUL_79,45.44717,-84.56317,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,122,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,123,0,0,0,0,0,0,NA,NA,0,NA,NA,3894,0,0,0,217,0,NA,0,NA,0,0,NA,0,133,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,benthic,MUL_80,45.45052,-84.56553,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,16,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,surface,MUL_81,45.45032,-84.5708,NA,0,NA,NA,NA,0,0,1209,NA,NA,NA,NA,NA,1795,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,1500,0,NA,NA,NA,NA,17,0,0,0,0,0,0,NA,NA,0,NA,NA,6670,0,0,0,0,0,NA,0,NA,0,0,NA,0,1912,0,0,NA,NA,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,23,0,0,0,0,0
Mullett Lake,surface,MUL_83,45.45435,-84.57987,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,8,0,0,0,NA,0,0,0,NA,NA,NA,NA,16,0,0,0,0,0,0,NA,NA,0,NA,NA,20,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,surface,MUL_84,45.45787,-84.58328,NA,0,NA,NA,NA,0,0,8,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,3074,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,benthic,MUL_86,45.46172,-84.58735,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,362,0,0,0,0,0,0,NA,NA,0,NA,NA,3279,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,benthic,MUL_88,45.46963,-84.58438,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,3916,0,0,0,0,0,0,NA,NA,0,NA,NA,4739,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,123,0,0
Mullett Lake,surface,MUL_89,45.4702,-84.5925,NA,0,NA,NA,NA,0,0,952,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,868,0,6427,0,0,0,0,NA,NA,0,NA,NA,5804,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,benthic,MUL_91,45.48425,-84.58785,NA,0,NA,NA,NA,0,0,780,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1880,0,0,NA,NA,NA,NA,11625,0,0,0,0,0,0,NA,NA,0,NA,NA,2692,206,0,0,0,0,NA,0,NA,0,0,NA,0,917,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
Mullett Lake,surface,MUL_92,45.49068,-84.57813,NA,1420,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1666,0,0,NA,NA,NA,NA,10410,0,0,0,0,0,0,NA,NA,0,NA,NA,4521,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,surface,MUL_94,45.49517,-84.57383,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,1384,0,0,0,0,0,0,NA,NA,0,NA,NA,11,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mullett Lake,surface,MUL_95,45.50665,-84.56297,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,2098,531,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,6752,0,0,0,0,0,0,NA,NA,0,NA,NA,8052,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Boomshocker,24,45.4701,-84.10904,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_39,45.4696,-84.10891667,NA,1027,NA,NA,NA,0,0,4134,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1424,0,0,203,324,0,0,NA,0,0,NA,NA,0,371,0,49,0,0,0,NA,0,422,0,NA,NA,NA,NA,0,140,4577,0,0,0,0,NA,NA,0,NA,NA,2436,478,0,0,0,0,NA,200,NA,0,0,NA,0,0,416,127,1,56.4017012016667,0,0,0,153,203,0,0,0,0,0,0,0,0,133,0,0,0,310,1571,0,1010,824,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_40,45.4696,-84.10891667,NA,174,NA,NA,NA,0,0,2125,NA,NA,NA,NA,NA,0,0,0,0,0,NA,479,0,0,201,109,0,0,NA,0,0,NA,NA,0,146,0,149,0,0,0,NA,0,147,0,NA,NA,NA,NA,0,67,834,0,0,0,0,NA,NA,0,NA,NA,489,91,0,0,0,0,NA,72,NA,0,0,NA,0,189,172,0,1,56.4017012016667,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,299,52,0,350,170,0,0,0,0,0,0,0,0
Ocqueoc Lake,Boomshocker,25,45.47628,-84.11417,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_16,45.47653333,-84.11491667,NA,51,NA,NA,NA,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12,0,0,181,21,0,0,NA,0,0,NA,NA,0,28,0,0,10,0,0,NA,14,67,0,NA,NA,NA,NA,0,0,5951,0,0,0,0,NA,NA,0,NA,NA,20,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,2,64.8171056722681,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_17,45.47653333,-84.11491667,NA,1212,NA,NA,NA,0,0,1384,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1051,0,0,682,604,0,0,NA,0,0,NA,NA,0,957,0,97,55,0,0,NA,0,2564,0,NA,NA,NA,NA,0,76,10553,0,0,0,0,NA,NA,0,NA,NA,387,338,0,0,71,0,NA,216,NA,0,0,NA,0,490,0,0,2,64.8171056722681,0,0,0,102,189,0,0,0,0,0,0,0,0,0,0,0,0,213,61,0,994,93,0,0,12,0,0,0,0,0
Ocqueoc Lake,surface,OCQ_18,45.4767,-84.1135,NA,852,NA,NA,NA,0,0,65,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,285,63,0,0,NA,0,0,NA,NA,0,616,0,0,68,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,58,0,0,36,0,NA,NA,0,NA,NA,73,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,2,70.1672635892637,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Boomshocker,26,45.47802,-84.1152,0,7,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_12,45.47853333,-84.11595,NA,3530,NA,NA,NA,0,0,92,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,4170,253,0,0,NA,0,0,NA,NA,0,3816,0,544,1152,0,0,NA,0,0,0,NA,NA,NA,NA,0,248,0,0,0,170,0,NA,NA,367,NA,NA,182,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,3841,3,81.8153511133863,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,130,627,0,0,116,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_13,45.47858333,-84.1158,NA,6176,NA,NA,NA,0,0,1636,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3375,0,0,1146,317,0,0,NA,0,0,NA,NA,0,203,0,1338,632,0,0,NA,0,176,0,NA,NA,NA,NA,0,0,242,0,0,0,0,NA,NA,0,NA,NA,222,0,0,0,0,0,NA,0,NA,0,336,NA,0,381,182,0,3,78.2353744665098,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1345,0,0,0,0,0,0,0,0
Ocqueoc Lake,surface,OCQ_14,45.4777,-84.11455,NA,3885,NA,NA,NA,0,0,449,NA,NA,NA,NA,NA,0,0,87,0,0,NA,5760,0,0,4200,1940,0,0,NA,0,0,NA,NA,0,912,0,0,1089,0,0,NA,0,0,0,NA,NA,NA,NA,0,1104,849,0,0,0,0,NA,NA,0,NA,NA,962,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,3,62.0308791869721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,366,0,0,505,0,0,0,0,0,0,0,0
Ocqueoc Lake,Experimental gillnet,4,45.47524,-84.11286,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_22,45.47503333,-84.11193333,NA,2015,NA,NA,NA,0,0,1453,NA,NA,NA,NA,NA,0,0,0,0,0,NA,552,0,0,3456,177,0,0,NA,0,0,NA,NA,0,2130,0,2246,526,0,0,NA,0,0,0,NA,NA,NA,NA,0,213,2866,0,0,0,0,NA,NA,0,NA,NA,0,269,0,654,0,0,NA,359,NA,0,0,NA,0,0,0,0,4,76.0120890261069,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,383,536,0,618,361,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_23,45.47503333,-84.11193333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,9,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,4,76.0120890261069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Experimental gillnet,5,45.47807,-84.11501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_12,45.47853333,-84.11595,NA,3530,NA,NA,NA,0,0,92,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,4170,253,0,0,NA,0,0,NA,NA,0,3816,0,544,1152,0,0,NA,0,0,0,NA,NA,NA,NA,0,248,0,0,0,170,0,NA,NA,367,NA,NA,182,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,3841,5,89.74147513299,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,130,627,0,0,116,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_13,45.47858333,-84.1158,NA,6176,NA,NA,NA,0,0,1636,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3375,0,0,1146,317,0,0,NA,0,0,NA,NA,0,203,0,1338,632,0,0,NA,0,176,0,NA,NA,NA,NA,0,0,242,0,0,0,0,NA,NA,0,NA,NA,222,0,0,0,0,0,NA,0,NA,0,336,NA,0,381,182,0,5,84.0852377949528,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1345,0,0,0,0,0,0,0,0
Ocqueoc Lake,surface,OCQ_14,45.4777,-84.11455,NA,3885,NA,NA,NA,0,0,449,NA,NA,NA,NA,NA,0,0,87,0,0,NA,5760,0,0,4200,1940,0,0,NA,0,0,NA,NA,0,912,0,0,1089,0,0,NA,0,0,0,NA,NA,NA,NA,0,1104,849,0,0,0,0,NA,NA,0,NA,NA,962,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,5,54.6321087120218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,366,0,0,505,0,0,0,0,0,0,0,0
Ocqueoc Lake,Experimental gillnet,6,45.47222,-84.11547,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_29,45.47176667,-84.11583333,NA,3777,NA,NA,NA,0,0,953,NA,NA,NA,NA,NA,0,0,139,0,0,NA,754,0,0,4310,641,0,0,NA,0,0,NA,NA,0,2027,0,0,464,0,0,NA,111,0,0,NA,NA,NA,NA,0,0,5178,0,0,0,0,NA,NA,0,NA,NA,641,0,0,0,0,0,NA,0,NA,0,0,NA,0,450,0,0,6,57.8423889337814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,382,0,67,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Experimental gillnet,7,45.47929,-84.11494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_10,45.48,-84.11491667,NA,0,NA,NA,NA,0,0,3026,NA,NA,NA,NA,NA,778,0,0,0,0,NA,1280,0,0,0,464,0,0,NA,0,0,NA,NA,0,376,0,267,0,0,0,NA,808,0,0,NA,NA,NA,NA,0,0,127,0,0,0,0,NA,NA,0,NA,NA,184,319,0,0,0,0,NA,200,NA,0,119,NA,0,247,0,309,7,78.9320749210189,0,0,0,144,0,0,0,0,0,0,0,0,101,0,0,0,0,124,721,0,886,2627,0,0,23,0,0,0,0,0
Ocqueoc Lake,Large mesh fyke net,8,45.47517,-84.11253,0,7,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_22,45.47503333,-84.11193333,NA,2015,NA,NA,NA,0,0,1453,NA,NA,NA,NA,NA,0,0,0,0,0,NA,552,0,0,3456,177,0,0,NA,0,0,NA,NA,0,2130,0,2246,526,0,0,NA,0,0,0,NA,NA,NA,NA,0,213,2866,0,0,0,0,NA,NA,0,NA,NA,0,269,0,654,0,0,NA,359,NA,0,0,NA,0,0,0,0,8,49.0654825760461,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,383,536,0,618,361,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_23,45.47503333,-84.11193333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,9,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,8,49.0654825760461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Large mesh fyke net,9,45.47517,-84.11253,0,7,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_22,45.47503333,-84.11193333,NA,2015,NA,NA,NA,0,0,1453,NA,NA,NA,NA,NA,0,0,0,0,0,NA,552,0,0,3456,177,0,0,NA,0,0,NA,NA,0,2130,0,2246,526,0,0,NA,0,0,0,NA,NA,NA,NA,0,213,2866,0,0,0,0,NA,NA,0,NA,NA,0,269,0,654,0,0,NA,359,NA,0,0,NA,0,0,0,0,9,49.0654825760461,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,383,536,0,618,361,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_23,45.47503333,-84.11193333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,9,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,9,49.0654825760461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocqueoc Lake,Large mesh fyke net,10,45.48097,-84.11529,0,12,27,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_05,45.48131667,-84.11543333,NA,780,NA,NA,NA,0,0,1195,NA,NA,NA,NA,NA,137,0,55,0,0,NA,502,0,0,559,23,0,0,NA,0,0,NA,NA,0,1316,0,2038,43,0,0,NA,12,115,0,NA,NA,NA,NA,0,93,3066,0,0,0,0,NA,NA,0,NA,NA,681,198,0,0,0,0,NA,336,NA,0,0,NA,0,86,151,39,10,40.1262140146846,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1353,0,30,599,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_06,45.48131667,-84.11543333,NA,3936,NA,NA,NA,0,0,1484,NA,NA,NA,NA,NA,442,0,0,0,0,NA,811,0,0,1174,0,0,0,NA,0,0,NA,NA,0,2788,0,2080,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,380,0,0,0,0,NA,NA,0,NA,NA,2233,0,0,0,327,0,NA,534,NA,0,0,NA,0,0,289,404,10,40.1262140146846,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,284,690,0,0,0,0,0,0,0,0
Ocqueoc Lake,Large mesh fyke net,11,45.48097,-84.11529,0,6,26,6,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ocqueoc Lake,surface,OCQ_05,45.48131667,-84.11543333,NA,780,NA,NA,NA,0,0,1195,NA,NA,NA,NA,NA,137,0,55,0,0,NA,502,0,0,559,23,0,0,NA,0,0,NA,NA,0,1316,0,2038,43,0,0,NA,12,115,0,NA,NA,NA,NA,0,93,3066,0,0,0,0,NA,NA,0,NA,NA,681,198,0,0,0,0,NA,336,NA,0,0,NA,0,86,151,39,11,40.1262140146846,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1353,0,30,599,0,0,0,0,0,0,0,0
Ocqueoc Lake,benthic,OCQ_06,45.48131667,-84.11543333,NA,3936,NA,NA,NA,0,0,1484,NA,NA,NA,NA,NA,442,0,0,0,0,NA,811,0,0,1174,0,0,0,NA,0,0,NA,NA,0,2788,0,2080,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,380,0,0,0,0,NA,NA,0,NA,NA,2233,0,0,0,327,0,NA,534,NA,0,0,NA,0,0,289,404,11,40.1262140146846,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,284,690,0,0,0,0,0,0,0,0
